id,date_completion,date_cutoff,publication_any,publication_article,publication_preprint,publication_summary,publication_interim_any,date_publication_any,date_publication_article,date_publication_preprint,date_publication_summary,date_publication_interim_any,time_publication_any,time_publication_article,time_publication_preprint,time_publication_summary,time_publication_interim_any
tri02445,2020-06-26,2021-08-15,TRUE,TRUE,FALSE,TRUE,TRUE,2020-08-21,2020-08-21,NA,2021-01-26,2020-08-21,56,56,415,214,56
tri02446,2020-06-30,2021-08-15,TRUE,TRUE,FALSE,TRUE,TRUE,2020-05-27,2020-05-27,NA,2020-12-31,2020-05-27,-34,-34,411,184,-34
tri02447,2020-06-24,2021-08-15,TRUE,TRUE,TRUE,TRUE,TRUE,2020-09-01,2021-02-25,2020-09-01,2021-06-30,2020-09-01,69,246,69,371,69
tri02462,2020-12-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,257,257,257,257,257
tri02465,2020-04-30,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-08-02,NA,2021-08-02,NA,2021-08-02,459,472,459,472,459
tri02467,2020-08-12,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,368,368,368,368,368
tri02473,2021-05-12,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,95,95,95,95,95
tri02480,2021-02-22,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,174,174,174,174,174
tri02483,2021-02-06,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,190,190,190,190,190
tri02497,2020-08-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,379,379,379,379,379
tri02499,2020-06-22,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-03,2021-06-03,NA,NA,2021-06-03,346,346,419,419,346
tri02513,2020-07-31,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-11-06,2020-11-06,NA,NA,2020-11-06,98,98,380,380,98
tri02516,2020-12-27,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,231,231,231,231,231
tri02518,2021-01-12,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,215,215,215,215,215
tri02543,2021-03-02,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,166,166,166,166,166
tri02556,2021-02-22,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-05-11,NA,2021-05-11,NA,2021-05-11,78,174,78,174,78
tri02559,2020-07-22,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-09-02,2020-09-02,NA,NA,2020-09-02,42,42,389,389,42
tri02562,2020-05-29,2021-08-15,TRUE,TRUE,FALSE,TRUE,TRUE,2020-09-09,2020-09-09,NA,2021-06-22,2020-09-09,103,103,443,389,103
tri02563,2020-05-26,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,446,446,446,446,446
tri02565,2020-11-04,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,284,284,284,284,284
tri02568,2020-05-31,2021-08-15,TRUE,FALSE,TRUE,TRUE,TRUE,2020-07-08,NA,2020-07-08,2020-11-04,2020-07-08,38,441,38,157,38
tri02571,2020-08-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,349,349,349,349,349
tri02577,2020-11-02,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-18,2021-06-18,NA,NA,2020-08-11,228,228,286,286,-83
tri02589,2020-11-05,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,283,283,283,283,283
tri02598,2020-07-10,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,401,401,401,401,401
tri02615,2020-06-23,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-07-25,2020-11-16,2020-07-25,NA,2020-07-25,32,146,32,418,32
tri02655,2021-05-14,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,93,93,93,93,93
tri02672,2020-12-16,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,242,242,242,242,242
tri02674,2020-06-25,2021-08-15,TRUE,FALSE,FALSE,TRUE,TRUE,2020-10-24,NA,NA,2020-10-24,2020-10-24,121,416,416,121,121
tri02771,2020-05-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,441,441,441,441,441
tri02875,2021-04-14,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,123,123,123,123,123
tri02890,2020-11-25,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,263,263,263,263,263
tri02914,2020-04-30,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-06-02,2020-09-17,2020-06-02,NA,2020-06-02,33,140,33,472,33
tri02933,2020-07-24,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-05-14,NA,2021-05-14,NA,2021-05-14,294,387,294,387,294
tri02934,2020-05-20,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-07-17,2020-10-20,2020-07-17,NA,2020-07-17,58,153,58,452,58
tri02943,2020-08-30,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2020-11-03,NA,2020-11-03,NA,2020-11-03,65,350,65,350,65
tri02944,2021-03-05,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-07-03,NA,2021-07-03,NA,2021-07-03,120,163,120,163,120
tri02964,2021-01-29,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2021-04-15,2021-07-09,2021-04-15,NA,2021-04-15,76,161,76,198,76
tri02968,2021-04-12,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,125,125,125,125,125
tri02970,2021-05-14,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,93,93,93,93,93
tri02982,2021-01-12,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2021-02-08,2021-04-09,2021-02-08,NA,2021-02-08,27,87,27,215,27
tri02995,2021-01-15,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri03011,2020-08-17,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,363,363,363,363,363
tri03026,2020-12-18,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2021-01-27,2021-05-27,2021-01-27,NA,2021-01-27,40,160,40,240,40
tri03028,2020-06-05,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-07-26,2020-11-18,2020-07-26,NA,2020-07-26,51,166,51,436,51
tri03030,2021-05-25,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,82,82,82,82,82
tri03033,2021-04-21,2021-08-15,TRUE,FALSE,FALSE,TRUE,TRUE,2021-05-13,NA,NA,2021-05-13,2021-05-13,22,116,116,22,22
tri03039,2020-08-18,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,362,362,362,362,362
tri03042,2020-06-08,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,433,433,433,433,433
tri03044,2021-04-16,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,121,121,121,121,121
tri03045,2020-08-10,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-04-12,2021-04-12,NA,NA,2021-04-12,245,245,370,370,245
tri03051,2021-02-16,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-11,2021-06-11,NA,NA,2021-06-11,115,115,180,180,115
tri03057,2020-12-22,2021-08-15,TRUE,TRUE,FALSE,TRUE,TRUE,2020-08-16,2021-07-20,NA,2020-08-16,2020-08-16,-128,210,236,-128,-128
tri03060,2020-10-02,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,317,317,317,317,317
tri03065,2020-08-17,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-09-18,2021-03-03,2020-09-18,NA,2020-09-18,32,198,32,363,32
tri03067,2021-01-05,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,222,222,222,222,222
tri03074,2020-09-17,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-12-11,2021-07-24,2020-12-11,NA,2020-12-11,85,310,85,332,85
tri03081,2020-11-06,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-02-23,NA,2021-02-23,NA,2021-02-23,109,282,109,282,109
tri03086,2021-04-23,2021-08-15,TRUE,TRUE,FALSE,TRUE,TRUE,2021-03-17,2021-03-17,NA,2021-05-13,2021-03-17,-37,-37,114,20,-37
tri03092,2021-01-31,2021-08-15,TRUE,FALSE,FALSE,TRUE,TRUE,2021-06-29,NA,NA,2021-06-29,2021-06-29,149,196,196,149,149
tri03099,2020-11-26,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,262,262,262,262,262
tri03104,2021-02-25,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,171,171,171,171,171
tri03130,2021-02-15,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,181,181,181,181,181
tri03132,2021-01-22,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,205,205,205,205,205
tri03138,2020-12-15,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,243,243,243,243,243
tri03171,2020-12-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,227,227,227,227,227
tri03172,2020-10-06,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2021-01-06,2021-02-18,2021-01-06,NA,2021-01-06,92,135,92,313,92
tri03173,2020-12-29,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-04-07,2021-04-07,NA,NA,2021-04-07,99,99,229,229,99
tri03183,2020-06-10,2021-08-15,TRUE,TRUE,TRUE,TRUE,TRUE,2020-12-10,2021-03-19,2020-12-10,2021-01-03,2020-12-10,183,282,183,207,183
tri03193,2020-04-13,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,489,489,489,489,489
tri03196,2021-02-01,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2021-02-17,2021-06-17,2021-02-17,NA,2021-02-17,16,136,16,195,16
tri03197,2021-02-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,195,195,195,195,195
tri03202,2020-05-30,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2020-10-27,NA,2020-10-27,NA,2020-10-27,150,442,150,442,150
tri03208,2020-09-07,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,342,342,342,342,342
tri03211,2020-04-05,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,497,497,497,497,497
tri03212,2020-12-24,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,234,234,234,234,234
tri03213,2020-09-27,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-02-18,2021-02-18,NA,NA,2021-02-18,144,144,322,322,144
tri03217,2020-09-03,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,346,346,346,346,346
tri03223,2020-07-03,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,408,408,408,408,408
tri03230,2020-12-02,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-04-07,NA,2021-04-07,NA,2021-04-07,126,256,126,256,126
tri03235,2021-04-30,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-07-16,2021-07-16,NA,NA,2021-07-16,77,77,107,107,77
tri03264,2020-11-13,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,275,275,275,275,275
tri03265,2021-03-03,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,165,165,165,165,165
tri03275,2020-05-12,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-10-14,2021-02-10,2020-10-14,NA,2020-10-14,155,274,155,460,155
tri03276,2020-06-15,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-07-16,2020-07-16,2020-07-16,NA,2020-07-16,31,31,31,426,31
tri03277,2020-05-20,2021-08-15,TRUE,TRUE,FALSE,TRUE,TRUE,2020-06-03,2020-06-03,NA,2021-05-13,2020-06-03,14,14,452,358,14
tri03291,2020-07-20,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-18,2021-06-18,NA,NA,2021-06-18,333,333,391,391,333
tri03292,2020-08-31,2021-08-15,TRUE,FALSE,FALSE,TRUE,TRUE,2021-02-10,NA,NA,2021-02-10,2021-02-10,163,349,349,163,163
tri03293,2020-08-14,2021-08-15,TRUE,TRUE,TRUE,TRUE,TRUE,2020-11-23,2021-03-30,2020-11-23,2021-04-22,2020-11-23,101,228,101,251,101
tri03294,2020-06-19,2021-08-15,TRUE,TRUE,FALSE,TRUE,TRUE,2020-11-09,2020-11-09,NA,2021-03-17,2020-11-09,143,143,422,271,143
tri03295,2020-12-26,2021-08-15,TRUE,FALSE,FALSE,TRUE,TRUE,2021-08-02,NA,NA,2021-08-02,2021-08-02,219,232,232,219,219
tri03296,2021-01-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,196,196,196,196,196
tri03301,2020-10-12,2021-08-15,TRUE,FALSE,FALSE,TRUE,TRUE,2021-08-12,NA,NA,2021-08-12,2021-08-12,304,307,307,304,304
tri03302,2020-07-23,2021-08-15,TRUE,TRUE,TRUE,TRUE,TRUE,2020-09-01,2020-09-20,2020-09-01,2020-09-17,2020-09-01,40,59,40,56,40
tri03303,2020-06-16,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-08-12,2020-08-12,NA,NA,2020-08-12,57,57,425,425,57
tri03306,2021-05-07,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,100,100,100,100,100
tri03309,2020-06-06,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-10-20,2020-10-20,NA,NA,2020-10-20,136,136,435,435,136
tri03311,2020-12-13,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,245,245,245,245,245
tri03312,2020-06-01,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-09-29,2021-03-31,2020-09-29,NA,2020-09-29,120,303,120,440,120
tri03325,2021-03-29,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,139,139,139,139,139
tri03326,2020-06-15,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-11-04,2021-05-11,2020-11-04,NA,2020-11-04,142,330,142,426,142
tri03327,2020-07-13,2021-08-15,TRUE,TRUE,FALSE,TRUE,TRUE,2020-07-27,2020-10-21,NA,2020-07-27,2020-07-27,14,100,398,14,14
tri03332,2020-07-08,2021-08-15,TRUE,FALSE,FALSE,TRUE,TRUE,2021-04-01,NA,NA,2021-04-01,2021-04-01,267,403,403,267,267
tri03336,2020-09-20,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,329,329,329,329,329
tri03340,2020-10-17,2021-08-15,TRUE,FALSE,FALSE,TRUE,TRUE,2021-06-02,NA,NA,2021-06-02,2021-06-02,228,302,302,228,228
tri03341,2020-06-08,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,433,433,433,433,433
tri03358,2021-04-01,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-09-23,2020-09-23,NA,NA,2020-09-23,-190,-190,136,136,-190
tri03359,2021-01-14,2021-08-15,TRUE,FALSE,FALSE,TRUE,TRUE,2021-06-04,NA,NA,2021-06-04,2021-06-04,141,213,213,141,141
tri03371,2021-05-10,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,97,97,97,97,97
tri03378,2021-02-26,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,170,170,170,170,170
tri03381,2021-02-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,195,195,195,195,195
tri03382,2021-01-06,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,221,221,221,221,221
tri03390,2021-01-02,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,225,225,225,225,225
tri03396,2020-11-03,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,285,285,285,285,285
tri03397,2021-05-20,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,87,87,87,87,87
tri03406,2021-03-26,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-04,2021-06-04,NA,NA,2021-06-04,70,70,142,142,70
tri03412,2021-06-08,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,68,68,68,68,68
tri03418,2020-07-31,2021-08-15,TRUE,TRUE,FALSE,TRUE,TRUE,2020-12-11,2020-12-11,NA,2021-04-26,2020-12-11,133,133,380,269,133
tri03419,2021-04-21,2021-08-15,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2021-03-12,116,116,116,116,-40
tri03423,2021-02-21,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-06-17,NA,2021-06-17,NA,2021-06-17,116,175,116,175,116
tri03429,2020-10-30,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-12-02,2020-12-02,NA,NA,2020-12-02,33,33,289,289,33
tri03434,2021-02-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,195,195,195,195,195
tri03436,2020-06-29,2021-08-15,TRUE,FALSE,TRUE,TRUE,TRUE,2020-07-21,NA,2020-09-09,2020-07-21,2020-07-21,22,412,72,22,22
tri03437,2020-12-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,257,257,257,257,257
tri03440,2021-05-17,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,90,90,90,90,90
tri03444,2021-04-28,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-05-24,NA,2021-05-24,NA,2021-05-24,26,109,26,109,26
tri03450,2021-05-12,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,95,95,95,95,95
tri03451,2020-08-20,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-04-27,2021-04-27,NA,NA,2021-04-27,250,250,360,360,250
tri03454,2021-04-26,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,111,111,111,111,111
tri03455,2021-02-12,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-05-03,NA,2021-05-03,NA,2021-05-03,80,184,80,184,80
tri03456,2020-12-28,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,230,230,230,230,230
tri03458,2020-07-14,2021-08-15,TRUE,TRUE,FALSE,TRUE,TRUE,2020-08-27,2021-02-01,NA,2020-08-27,2020-08-27,44,202,397,44,44
tri03481,2021-03-22,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,146,146,146,146,146
tri03496,2020-12-02,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,256,256,256,256,256
tri03499,2021-02-22,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-05-10,NA,2021-05-10,NA,2021-05-10,77,174,77,174,77
tri03522,2020-07-15,2021-08-15,TRUE,FALSE,FALSE,TRUE,TRUE,2020-11-16,NA,NA,2020-11-16,2020-11-16,124,396,396,124,124
tri03525,2020-08-03,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-09-04,2020-09-04,NA,NA,2020-09-04,32,32,377,377,32
tri03533,2020-08-03,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-09-04,2020-09-04,NA,NA,2020-09-04,32,32,377,377,32
tri03542,2021-06-08,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,68,68,68,68,68
tri03547,2021-03-12,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,156,156,156,156,156
tri03558,2020-06-01,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-06-29,2020-09-01,2020-06-29,NA,2020-06-29,28,92,28,440,28
tri03565,2021-03-18,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,150,150,150,150,150
tri03579,2020-06-15,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,426,426,426,426,426
tri03591,2021-03-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,137,137,137,137,137
tri03612,2020-12-23,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,235,235,235,235,235
tri03634,2020-08-31,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-04-20,2021-04-20,NA,NA,2021-04-20,232,232,349,349,232
tri03639,2020-12-24,2021-08-15,TRUE,TRUE,TRUE,TRUE,TRUE,2020-12-29,2021-07-19,2020-12-29,2021-02-03,2020-12-29,5,207,5,41,5
tri03664,2021-03-30,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,138,138,138,138,138
tri03674,2021-06-25,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2021-04-19,2021-06-14,2021-04-19,NA,2021-04-19,-67,-11,-67,51,-67
tri03718,2021-04-17,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,120,120,120,120,120
tri03730,2021-04-12,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,125,125,125,125,125
tri03747,2020-09-03,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,346,346,346,346,346
tri03748,2020-09-02,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2021-02-03,2021-03-04,2021-02-03,NA,2021-02-03,154,183,154,347,154
tri03883,2020-02-29,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-07-25,2020-07-25,NA,NA,2020-07-25,147,147,533,533,147
tri03979,2021-01-30,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,197,197,197,197,197
tri03983,2020-11-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,287,287,287,287,287
tri04045,2020-08-15,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-11-16,2020-11-16,NA,NA,2020-11-16,93,93,365,365,93
tri04052,2021-06-16,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-09-18,2020-12-14,2020-09-18,NA,2020-09-18,-271,-184,-271,60,-271
tri04057,2020-09-02,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-10-06,2021-06-07,2020-10-06,NA,2020-10-06,34,278,34,347,34
tri04114,2020-11-20,2021-08-15,TRUE,FALSE,TRUE,TRUE,TRUE,2020-11-30,NA,2020-11-30,2021-05-05,2020-11-30,10,268,10,166,10
tri04202,2021-03-05,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,163,163,163,163,163
tri04205,2020-12-27,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,231,231,231,231,231
tri04213,2021-02-25,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,171,171,171,171,171
tri04220,2020-12-13,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,245,245,245,245,245
tri04236,2020-09-03,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,346,346,346,346,346
tri04272,2020-07-31,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-09-02,2020-09-02,NA,NA,2020-09-02,33,33,380,380,33
tri04349,2020-11-15,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2020-12-07,NA,2020-12-07,NA,2020-12-07,22,273,22,273,22
tri04506,2020-08-19,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-08-06,NA,2021-08-06,NA,2021-08-06,352,361,352,361,352
tri04509,2020-10-15,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2020-11-29,NA,2020-11-29,NA,2020-11-29,45,304,45,304,45
tri04511,2020-06-15,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,426,426,426,426,426
tri04523,2020-08-14,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,366,366,366,366,366
tri04524,2020-06-17,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,424,424,424,424,424
tri04525,2020-06-14,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-02-04,2021-02-04,NA,NA,2021-02-04,235,235,427,427,235
tri04526,2020-09-21,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-02-19,NA,2021-02-19,NA,2021-02-19,151,328,151,328,151
tri04537,2020-08-28,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-05-08,2021-05-08,NA,NA,2021-05-08,253,253,352,352,253
tri04544,2020-09-17,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,332,332,332,332,332
tri04546,2020-09-01,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-08-11,NA,2021-08-11,NA,2021-08-11,344,348,344,348,344
tri04551,2020-08-11,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-08-06,NA,2021-08-06,NA,2021-08-06,360,369,360,369,360
tri04562,2020-08-17,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,363,363,363,363,363
tri04563,2020-10-12,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-04,2021-03-04,NA,NA,2021-03-04,143,143,307,307,143
tri04565,2020-08-18,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,362,362,362,362,362
tri04568,2020-08-19,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,361,361,361,361,361
